iid;wave;pid;gender;race;race_o;imp_same_race;imp_same_religion;imp_attr;imp_sinc;imp_intel;imp_fun;imp_amb;imp_shared_interests;self_attr;self_sinc;self_fun;self_intel;self_amb;age_o;age;pf_o_att;pf_o_sin;pf_o_int;pf_o_fun;pf_o_amb;pf_o_sha;sports;tvsports;exercise;dining;museums;art;hiking;gaming;clubbing;reading;tv;theater;movies;concerts;music;shopping;yoga;dec;dec_o;match
10;1;20;female;European/Caucasian-American;European/Caucasian-American;4;4;15.00;15.00;15.00;40.00;10.00;5.00;6;8;10;6;9;24;26;100.00;0.00;0.00;0.00;0.00;0.00;9;9;9;7;6;6;7;1;7;8;5;6;7;7;8;7;7;1;0;0
11;1;1;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;7;3;35.00;20.00;20.00;20.00;0.00;5.00;8;9;7;8;5;21;27;15.00;20.00;20.00;15.00;15.00;15.00;8;7;2;6;7;5;5;5;4;9;2;4;8;7;8;5;1;0;1;0
11;1;2;male;European/Caucasian-American;European/Caucasian-American;7;3;35.00;20.00;20.00;20.00;0.00;5.00;8;9;7;8;5;24;27;45.00;5.00;25.00;20.00;0.00;5.00;8;7;2;6;7;5;5;5;4;9;2;4;8;7;8;5;1;0;0;0
11;1;3;male;European/Caucasian-American;European/Caucasian-American;7;3;35.00;20.00;20.00;20.00;0.00;5.00;8;9;7;8;5;25;27;35.00;10.00;35.00;10.00;10.00;0.00;8;7;2;6;7;5;5;5;4;9;2;4;8;7;8;5;1;0;0;0
11;1;4;male;European/Caucasian-American;European/Caucasian-American;7;3;35.00;20.00;20.00;20.00;0.00;5.00;8;9;7;8;5;23;27;20.00;20.00;20.00;20.00;10.00;10.00;8;7;2;6;7;5;5;5;4;9;2;4;8;7;8;5;1;0;0;0
11;1;5;male;European/Caucasian-American;European/Caucasian-American;7;3;35.00;20.00;20.00;20.00;0.00;5.00;8;9;7;8;5;21;27;20.00;5.00;25.00;25.00;10.00;15.00;8;7;2;6;7;5;5;5;4;9;2;4;8;7;8;5;1;0;0;0
11;1;6;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;7;3;35.00;20.00;20.00;20.00;0.00;5.00;8;9;7;8;5;23;27;10.00;25.00;20.00;25.00;5.00;15.00;8;7;2;6;7;5;5;5;4;9;2;4;8;7;8;5;1;0;1;0
11;1;7;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;7;3;35.00;20.00;20.00;20.00;0.00;5.00;8;9;7;8;5;22;27;15.00;15.00;25.00;20.00;15.00;10.00;8;7;2;6;7;5;5;5;4;9;2;4;8;7;8;5;1;0;0;0
11;1;8;male;European/Caucasian-American;European/Caucasian-American;7;3;35.00;20.00;20.00;20.00;0.00;5.00;8;9;7;8;5;25;27;9.09;18.18;27.27;18.18;18.18;9.09;8;7;2;6;7;5;5;5;4;9;2;4;8;7;8;5;1;0;1;0
11;1;9;male;European/Caucasian-American;Other;7;3;35.00;20.00;20.00;20.00;0.00;5.00;8;9;7;8;5;26;27;20.00;10.00;20.00;30.00;10.00;10.00;8;7;2;6;7;5;5;5;4;9;2;4;8;7;8;5;1;0;1;0
11;1;10;male;European/Caucasian-American;European/Caucasian-American;7;3;35.00;20.00;20.00;20.00;0.00;5.00;8;9;7;8;5;26;27;15.00;15.00;15.00;40.00;10.00;5.00;8;7;2;6;7;5;5;5;4;9;2;4;8;7;8;5;1;0;0;0
12;1;1;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;1;1;60.00;0.00;0.00;40.00;0.00;0.00;9;9;9;10;9;21;22;15.00;20.00;20.00;15.00;15.00;15.00;9;7;9;8;7;6;3;3;5;6;6;4;7;7;9;5;5;0;1;0
12;1;2;male;European/Caucasian-American;European/Caucasian-American;1;1;60.00;0.00;0.00;40.00;0.00;0.00;9;9;9;10;9;24;22;45.00;5.00;25.00;20.00;0.00;5.00;9;7;9;8;7;6;3;3;5;6;6;4;7;7;9;5;5;0;0;0
12;1;3;male;European/Caucasian-American;European/Caucasian-American;1;1;60.00;0.00;0.00;40.00;0.00;0.00;9;9;9;10;9;25;22;35.00;10.00;35.00;10.00;10.00;0.00;9;7;9;8;7;6;3;3;5;6;6;4;7;7;9;5;5;0;0;0
12;1;4;male;European/Caucasian-American;European/Caucasian-American;1;1;60.00;0.00;0.00;40.00;0.00;0.00;9;9;9;10;9;23;22;20.00;20.00;20.00;20.00;10.00;10.00;9;7;9;8;7;6;3;3;5;6;6;4;7;7;9;5;5;0;0;0
12;1;5;male;European/Caucasian-American;European/Caucasian-American;1;1;60.00;0.00;0.00;40.00;0.00;0.00;9;9;9;10;9;21;22;20.00;5.00;25.00;25.00;10.00;15.00;9;7;9;8;7;6;3;3;5;6;6;4;7;7;9;5;5;0;0;0
12;1;6;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;1;1;60.00;0.00;0.00;40.00;0.00;0.00;9;9;9;10;9;23;22;10.00;25.00;20.00;25.00;5.00;15.00;9;7;9;8;7;6;3;3;5;6;6;4;7;7;9;5;5;0;1;0
12;1;7;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;1;1;60.00;0.00;0.00;40.00;0.00;0.00;9;9;9;10;9;22;22;15.00;15.00;25.00;20.00;15.00;10.00;9;7;9;8;7;6;3;3;5;6;6;4;7;7;9;5;5;1;0;0
12;1;8;male;European/Caucasian-American;European/Caucasian-American;1;1;60.00;0.00;0.00;40.00;0.00;0.00;9;9;9;10;9;25;22;9.09;18.18;27.27;18.18;18.18;9.09;9;7;9;8;7;6;3;3;5;6;6;4;7;7;9;5;5;1;1;1
12;1;9;male;European/Caucasian-American;Other;1;1;60.00;0.00;0.00;40.00;0.00;0.00;9;9;9;10;9;26;22;20.00;10.00;20.00;30.00;10.00;10.00;9;7;9;8;7;6;3;3;5;6;6;4;7;7;9;5;5;1;1;1
12;1;10;male;European/Caucasian-American;European/Caucasian-American;1;1;60.00;0.00;0.00;40.00;0.00;0.00;9;9;9;10;9;26;22;15.00;15.00;15.00;40.00;10.00;5.00;9;7;9;8;7;6;3;3;5;6;6;4;7;7;9;5;5;0;0;0
13;1;1;male;Asian/Pacific Islander/Asian-American;Asian/Pacific Islander/Asian-American;3;5;19.00;18.00;19.00;18.00;14.00;12.00;4;7;8;8;3;21;22;15.00;20.00;20.00;15.00;15.00;15.00;7;8;2;9;5;6;4;7;7;6;8;10;8;9;9;8;1;1;1;1
13;1;2;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;3;5;19.00;18.00;19.00;18.00;14.00;12.00;4;7;8;8;3;24;22;45.00;5.00;25.00;20.00;0.00;5.00;7;8;2;9;5;6;4;7;7;6;8;10;8;9;9;8;1;1;0;0
13;1;3;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;3;5;19.00;18.00;19.00;18.00;14.00;12.00;4;7;8;8;3;25;22;35.00;10.00;35.00;10.00;10.00;0.00;7;8;2;9;5;6;4;7;7;6;8;10;8;9;9;8;1;1;0;0
13;1;4;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;3;5;19.00;18.00;19.00;18.00;14.00;12.00;4;7;8;8;3;23;22;20.00;20.00;20.00;20.00;10.00;10.00;7;8;2;9;5;6;4;7;7;6;8;10;8;9;9;8;1;1;0;0
13;1;5;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;3;5;19.00;18.00;19.00;18.00;14.00;12.00;4;7;8;8;3;21;22;20.00;5.00;25.00;25.00;10.00;15.00;7;8;2;9;5;6;4;7;7;6;8;10;8;9;9;8;1;1;0;0
13;1;6;male;Asian/Pacific Islander/Asian-American;Asian/Pacific Islander/Asian-American;3;5;19.00;18.00;19.00;18.00;14.00;12.00;4;7;8;8;3;23;22;10.00;25.00;20.00;25.00;5.00;15.00;7;8;2;9;5;6;4;7;7;6;8;10;8;9;9;8;1;1;0;0
13;1;7;male;Asian/Pacific Islander/Asian-American;Asian/Pacific Islander/Asian-American;3;5;19.00;18.00;19.00;18.00;14.00;12.00;4;7;8;8;3;22;22;15.00;15.00;25.00;20.00;15.00;10.00;7;8;2;9;5;6;4;7;7;6;8;10;8;9;9;8;1;1;0;0
13;1;8;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;3;5;19.00;18.00;19.00;18.00;14.00;12.00;4;7;8;8;3;25;22;9.09;18.18;27.27;18.18;18.18;9.09;7;8;2;9;5;6;4;7;7;6;8;10;8;9;9;8;1;1;1;1
13;1;9;male;Asian/Pacific Islander/Asian-American;Other;3;5;19.00;18.00;19.00;18.00;14.00;12.00;4;7;8;8;3;26;22;20.00;10.00;20.00;30.00;10.00;10.00;7;8;2;9;5;6;4;7;7;6;8;10;8;9;9;8;1;1;1;1
13;1;10;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;3;5;19.00;18.00;19.00;18.00;14.00;12.00;4;7;8;8;3;26;22;15.00;15.00;15.00;40.00;10.00;5.00;7;8;2;9;5;6;4;7;7;6;8;10;8;9;9;8;1;1;1;1
14;1;1;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;1;1;30.00;5.00;15.00;40.00;5.00;5.00;9;9;9;9;9;21;23;15.00;20.00;20.00;15.00;15.00;15.00;10;6;8;8;3;3;10;8;8;6;7;3;10;6;8;6;1;1;1;1
14;1;2;male;European/Caucasian-American;European/Caucasian-American;1;1;30.00;5.00;15.00;40.00;5.00;5.00;9;9;9;9;9;24;23;45.00;5.00;25.00;20.00;0.00;5.00;10;6;8;8;3;3;10;8;8;6;7;3;10;6;8;6;1;1;1;1
14;1;3;male;European/Caucasian-American;European/Caucasian-American;1;1;30.00;5.00;15.00;40.00;5.00;5.00;9;9;9;9;9;25;23;35.00;10.00;35.00;10.00;10.00;0.00;10;6;8;8;3;3;10;8;8;6;7;3;10;6;8;6;1;1;0;0
14;1;4;male;European/Caucasian-American;European/Caucasian-American;1;1;30.00;5.00;15.00;40.00;5.00;5.00;9;9;9;9;9;23;23;20.00;20.00;20.00;20.00;10.00;10.00;10;6;8;8;3;3;10;8;8;6;7;3;10;6;8;6;1;1;1;1
14;1;5;male;European/Caucasian-American;European/Caucasian-American;1;1;30.00;5.00;15.00;40.00;5.00;5.00;9;9;9;9;9;21;23;20.00;5.00;25.00;25.00;10.00;15.00;10;6;8;8;3;3;10;8;8;6;7;3;10;6;8;6;1;1;1;1
14;1;6;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;1;1;30.00;5.00;15.00;40.00;5.00;5.00;9;9;9;9;9;23;23;10.00;25.00;20.00;25.00;5.00;15.00;10;6;8;8;3;3;10;8;8;6;7;3;10;6;8;6;1;1;1;1
14;1;7;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;1;1;30.00;5.00;15.00;40.00;5.00;5.00;9;9;9;9;9;22;23;15.00;15.00;25.00;20.00;15.00;10.00;10;6;8;8;3;3;10;8;8;6;7;3;10;6;8;6;1;1;1;1
14;1;8;male;European/Caucasian-American;European/Caucasian-American;1;1;30.00;5.00;15.00;40.00;5.00;5.00;9;9;9;9;9;25;23;9.09;18.18;27.27;18.18;18.18;9.09;10;6;8;8;3;3;10;8;8;6;7;3;10;6;8;6;1;1;1;1
14;1;9;male;European/Caucasian-American;Other;1;1;30.00;5.00;15.00;40.00;5.00;5.00;9;9;9;9;9;26;23;20.00;10.00;20.00;30.00;10.00;10.00;10;6;8;8;3;3;10;8;8;6;7;3;10;6;8;6;1;1;1;1
14;1;10;male;European/Caucasian-American;European/Caucasian-American;1;1;30.00;5.00;15.00;40.00;5.00;5.00;9;9;9;9;9;26;23;15.00;15.00;15.00;40.00;10.00;5.00;10;6;8;8;3;3;10;8;8;6;7;3;10;6;8;6;1;1;0;0
15;1;1;male;Latino/Hispanic American;Asian/Pacific Islander/Asian-American;3;1;30.00;10.00;20.00;10.00;10.00;20.00;7;7;7;9;9;21;24;15.00;20.00;20.00;15.00;15.00;15.00;9;7;9;7;4;3;6;7;9;8;6;9;9;6;7;2;1;1;1;1
15;1;2;male;Latino/Hispanic American;European/Caucasian-American;3;1;30.00;10.00;20.00;10.00;10.00;20.00;7;7;7;9;9;24;24;45.00;5.00;25.00;20.00;0.00;5.00;9;7;9;7;4;3;6;7;9;8;6;9;9;6;7;2;1;1;0;0
15;1;3;male;Latino/Hispanic American;European/Caucasian-American;3;1;30.00;10.00;20.00;10.00;10.00;20.00;7;7;7;9;9;25;24;35.00;10.00;35.00;10.00;10.00;0.00;9;7;9;7;4;3;6;7;9;8;6;9;9;6;7;2;1;1;0;0
15;1;4;male;Latino/Hispanic American;European/Caucasian-American;3;1;30.00;10.00;20.00;10.00;10.00;20.00;7;7;7;9;9;23;24;20.00;20.00;20.00;20.00;10.00;10.00;9;7;9;7;4;3;6;7;9;8;6;9;9;6;7;2;1;1;0;0
15;1;5;male;Latino/Hispanic American;European/Caucasian-American;3;1;30.00;10.00;20.00;10.00;10.00;20.00;7;7;7;9;9;21;24;20.00;5.00;25.00;25.00;10.00;15.00;9;7;9;7;4;3;6;7;9;8;6;9;9;6;7;2;1;0;0;0
15;1;6;male;Latino/Hispanic American;Asian/Pacific Islander/Asian-American;3;1;30.00;10.00;20.00;10.00;10.00;20.00;7;7;7;9;9;23;24;10.00;25.00;20.00;25.00;5.00;15.00;9;7;9;7;4;3;6;7;9;8;6;9;9;6;7;2;1;1;0;0
15;1;7;male;Latino/Hispanic American;Asian/Pacific Islander/Asian-American;3;1;30.00;10.00;20.00;10.00;10.00;20.00;7;7;7;9;9;22;24;15.00;15.00;25.00;20.00;15.00;10.00;9;7;9;7;4;3;6;7;9;8;6;9;9;6;7;2;1;1;0;0
15;1;8;male;Latino/Hispanic American;European/Caucasian-American;3;1;30.00;10.00;20.00;10.00;10.00;20.00;7;7;7;9;9;25;24;9.09;18.18;27.27;18.18;18.18;9.09;9;7;9;7;4;3;6;7;9;8;6;9;9;6;7;2;1;1;1;1
15;1;9;male;Latino/Hispanic American;Other;3;1;30.00;10.00;20.00;10.00;10.00;20.00;7;7;7;9;9;26;24;20.00;10.00;20.00;30.00;10.00;10.00;9;7;9;7;4;3;6;7;9;8;6;9;9;6;7;2;1;1;1;1
15;1;10;male;Latino/Hispanic American;European/Caucasian-American;3;1;30.00;10.00;20.00;10.00;10.00;20.00;7;7;7;9;9;26;24;15.00;15.00;15.00;40.00;10.00;5.00;9;7;9;7;4;3;6;7;9;8;6;9;9;6;7;2;1;1;0;0
16;1;1;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;9;2;50.00;0.00;30.00;10.00;0.00;10.00;6;6;8;8;6;21;25;15.00;20.00;20.00;15.00;15.00;15.00;7;2;6;7;7;7;5;5;5;8;3;7;8;7;8;6;1;1;0;0
16;1;2;male;European/Caucasian-American;European/Caucasian-American;9;2;50.00;0.00;30.00;10.00;0.00;10.00;6;6;8;8;6;24;25;45.00;5.00;25.00;20.00;0.00;5.00;7;2;6;7;7;7;5;5;5;8;3;7;8;7;8;6;1;1;0;0
16;1;3;male;European/Caucasian-American;European/Caucasian-American;9;2;50.00;0.00;30.00;10.00;0.00;10.00;6;6;8;8;6;25;25;35.00;10.00;35.00;10.00;10.00;0.00;7;2;6;7;7;7;5;5;5;8;3;7;8;7;8;6;1;1;0;0
16;1;4;male;European/Caucasian-American;European/Caucasian-American;9;2;50.00;0.00;30.00;10.00;0.00;10.00;6;6;8;8;6;23;25;20.00;20.00;20.00;20.00;10.00;10.00;7;2;6;7;7;7;5;5;5;8;3;7;8;7;8;6;1;1;0;0
16;1;5;male;European/Caucasian-American;European/Caucasian-American;9;2;50.00;0.00;30.00;10.00;0.00;10.00;6;6;8;8;6;21;25;20.00;5.00;25.00;25.00;10.00;15.00;7;2;6;7;7;7;5;5;5;8;3;7;8;7;8;6;1;0;1;0
16;1;6;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;9;2;50.00;0.00;30.00;10.00;0.00;10.00;6;6;8;8;6;23;25;10.00;25.00;20.00;25.00;5.00;15.00;7;2;6;7;7;7;5;5;5;8;3;7;8;7;8;6;1;1;0;0
16;1;7;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;9;2;50.00;0.00;30.00;10.00;0.00;10.00;6;6;8;8;6;22;25;15.00;15.00;25.00;20.00;15.00;10.00;7;2;6;7;7;7;5;5;5;8;3;7;8;7;8;6;1;1;0;0
16;1;8;male;European/Caucasian-American;European/Caucasian-American;9;2;50.00;0.00;30.00;10.00;0.00;10.00;6;6;8;8;6;25;25;9.09;18.18;27.27;18.18;18.18;9.09;7;2;6;7;7;7;5;5;5;8;3;7;8;7;8;6;1;1;1;1
16;1;9;male;European/Caucasian-American;Other;9;2;50.00;0.00;30.00;10.00;0.00;10.00;6;6;8;8;6;26;25;20.00;10.00;20.00;30.00;10.00;10.00;7;2;6;7;7;7;5;5;5;8;3;7;8;7;8;6;1;1;1;1
16;1;10;male;European/Caucasian-American;European/Caucasian-American;9;2;50.00;0.00;30.00;10.00;0.00;10.00;6;6;8;8;6;26;25;15.00;15.00;15.00;40.00;10.00;5.00;7;2;6;7;7;7;5;5;5;8;3;7;8;7;8;6;1;0;0;0
17;1;1;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;1;1;35.00;15.00;25.00;10.00;5.00;10.00;7;7;6;8;4;21;30;15.00;20.00;20.00;15.00;15.00;15.00;8;2;9;7;7;5;4;2;6;4;2;7;9;7;7;2;2;0;1;0
17;1;2;male;European/Caucasian-American;European/Caucasian-American;1;1;35.00;15.00;25.00;10.00;5.00;10.00;7;7;6;8;4;24;30;45.00;5.00;25.00;20.00;0.00;5.00;8;2;9;7;7;5;4;2;6;4;2;7;9;7;7;2;2;0;1;0
17;1;3;male;European/Caucasian-American;European/Caucasian-American;1;1;35.00;15.00;25.00;10.00;5.00;10.00;7;7;6;8;4;25;30;35.00;10.00;35.00;10.00;10.00;0.00;8;2;9;7;7;5;4;2;6;4;2;7;9;7;7;2;2;0;0;0
17;1;4;male;European/Caucasian-American;European/Caucasian-American;1;1;35.00;15.00;25.00;10.00;5.00;10.00;7;7;6;8;4;23;30;20.00;20.00;20.00;20.00;10.00;10.00;8;2;9;7;7;5;4;2;6;4;2;7;9;7;7;2;2;1;0;0
17;1;5;male;European/Caucasian-American;European/Caucasian-American;1;1;35.00;15.00;25.00;10.00;5.00;10.00;7;7;6;8;4;21;30;20.00;5.00;25.00;25.00;10.00;15.00;8;2;9;7;7;5;4;2;6;4;2;7;9;7;7;2;2;0;1;0
17;1;6;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;1;1;35.00;15.00;25.00;10.00;5.00;10.00;7;7;6;8;4;23;30;10.00;25.00;20.00;25.00;5.00;15.00;8;2;9;7;7;5;4;2;6;4;2;7;9;7;7;2;2;0;1;0
17;1;7;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;1;1;35.00;15.00;25.00;10.00;5.00;10.00;7;7;6;8;4;22;30;15.00;15.00;25.00;20.00;15.00;10.00;8;2;9;7;7;5;4;2;6;4;2;7;9;7;7;2;2;0;1;0
17;1;8;male;European/Caucasian-American;European/Caucasian-American;1;1;35.00;15.00;25.00;10.00;5.00;10.00;7;7;6;8;4;25;30;9.09;18.18;27.27;18.18;18.18;9.09;8;2;9;7;7;5;4;2;6;4;2;7;9;7;7;2;2;0;1;0
17;1;9;male;European/Caucasian-American;Other;1;1;35.00;15.00;25.00;10.00;5.00;10.00;7;7;6;8;4;26;30;20.00;10.00;20.00;30.00;10.00;10.00;8;2;9;7;7;5;4;2;6;4;2;7;9;7;7;2;2;1;1;1
17;1;10;male;European/Caucasian-American;European/Caucasian-American;1;1;35.00;15.00;25.00;10.00;5.00;10.00;7;7;6;8;4;26;30;15.00;15.00;15.00;40.00;10.00;5.00;8;2;9;7;7;5;4;2;6;4;2;7;9;7;7;2;2;0;1;0
18;1;1;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;8;8;33.33;11.11;11.11;11.11;11.11;22.22;6;8;6;8;9;21;27;15.00;20.00;20.00;15.00;15.00;15.00;5;5;5;9;4;3;4;4;2;6;9;3;9;3;6;2;1;0;0;0
18;1;2;male;European/Caucasian-American;European/Caucasian-American;8;8;33.33;11.11;11.11;11.11;11.11;22.22;6;8;6;8;9;24;27;45.00;5.00;25.00;20.00;0.00;5.00;5;5;5;9;4;3;4;4;2;6;9;3;9;3;6;2;1;1;0;0
18;1;3;male;European/Caucasian-American;European/Caucasian-American;8;8;33.33;11.11;11.11;11.11;11.11;22.22;6;8;6;8;9;25;27;35.00;10.00;35.00;10.00;10.00;0.00;5;5;5;9;4;3;4;4;2;6;9;3;9;3;6;2;1;0;0;0
18;1;4;male;European/Caucasian-American;European/Caucasian-American;8;8;33.33;11.11;11.11;11.11;11.11;22.22;6;8;6;8;9;23;27;20.00;20.00;20.00;20.00;10.00;10.00;5;5;5;9;4;3;4;4;2;6;9;3;9;3;6;2;1;0;0;0
18;1;5;male;European/Caucasian-American;European/Caucasian-American;8;8;33.33;11.11;11.11;11.11;11.11;22.22;6;8;6;8;9;21;27;20.00;5.00;25.00;25.00;10.00;15.00;5;5;5;9;4;3;4;4;2;6;9;3;9;3;6;2;1;0;1;0
18;1;6;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;8;8;33.33;11.11;11.11;11.11;11.11;22.22;6;8;6;8;9;23;27;10.00;25.00;20.00;25.00;5.00;15.00;5;5;5;9;4;3;4;4;2;6;9;3;9;3;6;2;1;0;0;0
18;1;7;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;8;8;33.33;11.11;11.11;11.11;11.11;22.22;6;8;6;8;9;22;27;15.00;15.00;25.00;20.00;15.00;10.00;5;5;5;9;4;3;4;4;2;6;9;3;9;3;6;2;1;1;0;0
18;1;8;male;European/Caucasian-American;European/Caucasian-American;8;8;33.33;11.11;11.11;11.11;11.11;22.22;6;8;6;8;9;25;27;9.09;18.18;27.27;18.18;18.18;9.09;5;5;5;9;4;3;4;4;2;6;9;3;9;3;6;2;1;1;1;1
18;1;9;male;European/Caucasian-American;Other;8;8;33.33;11.11;11.11;11.11;11.11;22.22;6;8;6;8;9;26;27;20.00;10.00;20.00;30.00;10.00;10.00;5;5;5;9;4;3;4;4;2;6;9;3;9;3;6;2;1;0;1;0
18;1;10;male;European/Caucasian-American;European/Caucasian-American;8;8;33.33;11.11;11.11;11.11;11.11;22.22;6;8;6;8;9;26;27;15.00;15.00;15.00;40.00;10.00;5.00;5;5;5;9;4;3;4;4;2;6;9;3;9;3;6;2;1;0;0;0
19;1;1;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;1;1;50.00;0.00;25.00;10.00;0.00;15.00;10;6;10;10;10;21;28;15.00;20.00;20.00;15.00;15.00;15.00;10;10;10;10;5;5;6;7;9;8;1;1;7;7;7;7;10;1;1;1
19;1;2;male;European/Caucasian-American;European/Caucasian-American;1;1;50.00;0.00;25.00;10.00;0.00;15.00;10;6;10;10;10;24;28;45.00;5.00;25.00;20.00;0.00;5.00;10;10;10;10;5;5;6;7;9;8;1;1;7;7;7;7;10;1;1;1
19;1;3;male;European/Caucasian-American;European/Caucasian-American;1;1;50.00;0.00;25.00;10.00;0.00;15.00;10;6;10;10;10;25;28;35.00;10.00;35.00;10.00;10.00;0.00;10;10;10;10;5;5;6;7;9;8;1;1;7;7;7;7;10;1;0;0
19;1;4;male;European/Caucasian-American;European/Caucasian-American;1;1;50.00;0.00;25.00;10.00;0.00;15.00;10;6;10;10;10;23;28;20.00;20.00;20.00;20.00;10.00;10.00;10;10;10;10;5;5;6;7;9;8;1;1;7;7;7;7;10;1;1;1
19;1;5;male;European/Caucasian-American;European/Caucasian-American;1;1;50.00;0.00;25.00;10.00;0.00;15.00;10;6;10;10;10;21;28;20.00;5.00;25.00;25.00;10.00;15.00;10;10;10;10;5;5;6;7;9;8;1;1;7;7;7;7;10;1;1;1
19;1;6;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;1;1;50.00;0.00;25.00;10.00;0.00;15.00;10;6;10;10;10;23;28;10.00;25.00;20.00;25.00;5.00;15.00;10;10;10;10;5;5;6;7;9;8;1;1;7;7;7;7;10;1;1;1
19;1;7;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;1;1;50.00;0.00;25.00;10.00;0.00;15.00;10;6;10;10;10;22;28;15.00;15.00;25.00;20.00;15.00;10.00;10;10;10;10;5;5;6;7;9;8;1;1;7;7;7;7;10;1;1;1
19;1;8;male;European/Caucasian-American;European/Caucasian-American;1;1;50.00;0.00;25.00;10.00;0.00;15.00;10;6;10;10;10;25;28;9.09;18.18;27.27;18.18;18.18;9.09;10;10;10;10;5;5;6;7;9;8;1;1;7;7;7;7;10;1;1;1
19;1;9;male;European/Caucasian-American;Other;1;1;50.00;0.00;25.00;10.00;0.00;15.00;10;6;10;10;10;26;28;20.00;10.00;20.00;30.00;10.00;10.00;10;10;10;10;5;5;6;7;9;8;1;1;7;7;7;7;10;1;1;1
19;1;10;male;European/Caucasian-American;European/Caucasian-American;1;1;50.00;0.00;25.00;10.00;0.00;15.00;10;6;10;10;10;26;28;15.00;15.00;15.00;40.00;10.00;5.00;10;10;10;10;5;5;6;7;9;8;1;1;7;7;7;7;10;1;1;1
20;1;1;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;1;1;100.00;0.00;0.00;0.00;0.00;0.00;7;7;10;10;10;21;24;15.00;20.00;20.00;15.00;15.00;15.00;10;10;10;10;9;9;4;10;10;8;3;8;8;6;6;5;10;0;1;0
20;1;2;male;European/Caucasian-American;European/Caucasian-American;1;1;100.00;0.00;0.00;0.00;0.00;0.00;7;7;10;10;10;24;24;45.00;5.00;25.00;20.00;0.00;5.00;10;10;10;10;9;9;4;10;10;8;3;8;8;6;6;5;10;0;1;0
20;1;3;male;European/Caucasian-American;European/Caucasian-American;1;1;100.00;0.00;0.00;0.00;0.00;0.00;7;7;10;10;10;25;24;35.00;10.00;35.00;10.00;10.00;0.00;10;10;10;10;9;9;4;10;10;8;3;8;8;6;6;5;10;0;0;0
20;1;4;male;European/Caucasian-American;European/Caucasian-American;1;1;100.00;0.00;0.00;0.00;0.00;0.00;7;7;10;10;10;23;24;20.00;20.00;20.00;20.00;10.00;10.00;10;10;10;10;9;9;4;10;10;8;3;8;8;6;6;5;10;0;1;0
20;1;5;male;European/Caucasian-American;European/Caucasian-American;1;1;100.00;0.00;0.00;0.00;0.00;0.00;7;7;10;10;10;21;24;20.00;5.00;25.00;25.00;10.00;15.00;10;10;10;10;9;9;4;10;10;8;3;8;8;6;6;5;10;0;1;0
20;1;6;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;1;1;100.00;0.00;0.00;0.00;0.00;0.00;7;7;10;10;10;23;24;10.00;25.00;20.00;25.00;5.00;15.00;10;10;10;10;9;9;4;10;10;8;3;8;8;6;6;5;10;0;1;0
20;1;7;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;1;1;100.00;0.00;0.00;0.00;0.00;0.00;7;7;10;10;10;22;24;15.00;15.00;25.00;20.00;15.00;10.00;10;10;10;10;9;9;4;10;10;8;3;8;8;6;6;5;10;0;1;0
20;1;8;male;European/Caucasian-American;European/Caucasian-American;1;1;100.00;0.00;0.00;0.00;0.00;0.00;7;7;10;10;10;25;24;9.09;18.18;27.27;18.18;18.18;9.09;10;10;10;10;9;9;4;10;10;8;3;8;8;6;6;5;10;1;1;1
20;1;9;male;European/Caucasian-American;Other;1;1;100.00;0.00;0.00;0.00;0.00;0.00;7;7;10;10;10;26;24;20.00;10.00;20.00;30.00;10.00;10.00;10;10;10;10;9;9;4;10;10;8;3;8;8;6;6;5;10;0;1;0
