iid,pid,wave,gender,age,age_o,race,race_o,same_race,imp_same_race,imp_same_rel,field,goal,go_date,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,int_corr,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,pf_att,pf_sin,pf_int,pf_fun,pf_amb,pf_sha,attr,sinc,fun,int,amb,exp_happy,like,dec,match
10,11,1,Female,26,27,European/Caucasian-American,European/Caucasian-American,1,4,4,Masters Of Social Work&Education,To meet new people,Several times a year,Several times a week,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,0.3,35,20,20,20,0,5,15,15,15,40,10,5,6,8,10,6,9,7,6,0,0
10,12,1,Female,26,22,European/Caucasian-American,European/Caucasian-American,1,4,4,Masters Of Social Work&Education,To meet new people,Several times a year,Several times a week,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,0.65,60,0,0,40,0,0,15,15,15,40,10,5,6,8,10,6,9,7,1,0,0
10,13,1,Female,26,22,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,4,4,Masters Of Social Work&Education,To meet new people,Several times a year,Several times a week,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,-0.15,19,18,19,18,14,12,15,15,15,40,10,5,6,8,10,6,9,7,7,1,1
10,14,1,Female,26,23,European/Caucasian-American,European/Caucasian-American,1,4,4,Masters Of Social Work&Education,To meet new people,Several times a year,Several times a week,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,0.17,30,5,15,40,5,5,15,15,15,40,10,5,6,8,10,6,9,7,10,0,0
10,15,1,Female,26,24,European/Caucasian-American,Latino/Hispanic American,0,4,4,Masters Of Social Work&Education,To meet new people,Several times a year,Several times a week,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,0.24,30,10,20,10,10,20,15,15,15,40,10,5,6,8,10,6,9,7,6,0,0
10,16,1,Female,26,25,European/Caucasian-American,European/Caucasian-American,1,4,4,Masters Of Social Work&Education,To meet new people,Several times a year,Several times a week,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,0.15,50,0,30,10,0,10,15,15,15,40,10,5,6,8,10,6,9,7,6,0,0
10,17,1,Female,26,30,European/Caucasian-American,European/Caucasian-American,1,4,4,Masters Of Social Work&Education,To meet new people,Several times a year,Several times a week,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,0.41,35,15,25,10,5,10,15,15,15,40,10,5,6,8,10,6,9,7,7,1,0
10,18,1,Female,26,27,European/Caucasian-American,European/Caucasian-American,1,4,4,Masters Of Social Work&Education,To meet new people,Several times a year,Several times a week,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,0.07,33.33,11.11,11.11,11.11,11.11,22.22,15,15,15,40,10,5,6,8,10,6,9,7,5,0,0
10,19,1,Female,26,28,European/Caucasian-American,European/Caucasian-American,1,4,4,Masters Of Social Work&Education,To meet new people,Several times a year,Several times a week,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,0.49,50,0,25,10,0,15,15,15,15,40,10,5,6,8,10,6,9,7,9,1,1
10,20,1,Female,26,24,European/Caucasian-American,European/Caucasian-American,1,4,4,Masters Of Social Work&Education,To meet new people,Several times a year,Several times a week,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,0.08,100,0,0,0,0,0,15,15,15,40,10,5,6,8,10,6,9,7,9,1,0
11,1,1,Male,27,21,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,7,3,Finance,Seemed like a fun night out,Once a month,Twice a month,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,0.14,15,20,20,15,15,15,35,20,20,20,0,5,8,9,7,8,5,7,7,0,0
11,2,1,Male,27,24,European/Caucasian-American,European/Caucasian-American,1,7,3,Finance,Seemed like a fun night out,Once a month,Twice a month,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,0.29,45,5,25,20,0,5,35,20,20,20,0,5,8,9,7,8,5,7,7,0,0
11,3,1,Male,27,25,European/Caucasian-American,European/Caucasian-American,1,7,3,Finance,Seemed like a fun night out,Once a month,Twice a month,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,-0.24,35,10,35,10,10,0,35,20,20,20,0,5,8,9,7,8,5,7,5,0,0
11,4,1,Male,27,23,European/Caucasian-American,European/Caucasian-American,1,7,3,Finance,Seemed like a fun night out,Once a month,Twice a month,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,-0.18,20,20,20,20,10,10,35,20,20,20,0,5,8,9,7,8,5,7,6,0,0
11,5,1,Male,27,21,European/Caucasian-American,European/Caucasian-American,1,7,3,Finance,Seemed like a fun night out,Once a month,Twice a month,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,-0.43,20,5,25,25,10,15,35,20,20,20,0,5,8,9,7,8,5,7,6,0,0
11,6,1,Male,27,23,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,7,3,Finance,Seemed like a fun night out,Once a month,Twice a month,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,0.33,10,25,20,25,5,15,35,20,20,20,0,5,8,9,7,8,5,7,7,0,0
11,7,1,Male,27,22,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,7,3,Finance,Seemed like a fun night out,Once a month,Twice a month,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,0.19,15,15,25,20,15,10,35,20,20,20,0,5,8,9,7,8,5,7,7,0,0
11,8,1,Male,27,25,European/Caucasian-American,European/Caucasian-American,1,7,3,Finance,Seemed like a fun night out,Once a month,Twice a month,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,-0.03,9.09,18.18,27.27,18.18,18.18,9.09,35,20,20,20,0,5,8,9,7,8,5,7,7,0,0
11,9,1,Male,27,26,European/Caucasian-American,Other,0,7,3,Finance,Seemed like a fun night out,Once a month,Twice a month,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,0.19,20,10,20,30,10,10,35,20,20,20,0,5,8,9,7,8,5,7,6,0,0
11,10,1,Male,27,26,European/Caucasian-American,European/Caucasian-American,1,7,3,Finance,Seemed like a fun night out,Once a month,Twice a month,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,0.3,15,15,15,40,10,5,35,20,20,20,0,5,8,9,7,8,5,7,6,0,0
12,1,1,Male,22,21,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,1,Law,Seemed like a fun night out,Several times a week,Several times a week,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,0.54,15,20,20,15,15,15,60,0,0,40,0,0,9,9,9,10,9,7,8,0,0
12,2,1,Male,22,24,European/Caucasian-American,European/Caucasian-American,1,1,1,Law,Seemed like a fun night out,Several times a week,Several times a week,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,0.18,45,5,25,20,0,5,60,0,0,40,0,0,9,9,9,10,9,7,8,0,0
12,3,1,Male,22,25,European/Caucasian-American,European/Caucasian-American,1,1,1,Law,Seemed like a fun night out,Several times a week,Several times a week,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,-0.14,35,10,35,10,10,0,60,0,0,40,0,0,9,9,9,10,9,7,7,0,0
12,4,1,Male,22,23,European/Caucasian-American,European/Caucasian-American,1,1,1,Law,Seemed like a fun night out,Several times a week,Several times a week,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,-0.18,20,20,20,20,10,10,60,0,0,40,0,0,9,9,9,10,9,7,6,0,0
12,5,1,Male,22,21,European/Caucasian-American,European/Caucasian-American,1,1,1,Law,Seemed like a fun night out,Several times a week,Several times a week,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,0,20,5,25,25,10,15,60,0,0,40,0,0,9,9,9,10,9,7,7,0,0
12,6,1,Male,22,23,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,1,Law,Seemed like a fun night out,Several times a week,Several times a week,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,0.37,10,25,20,25,5,15,60,0,0,40,0,0,9,9,9,10,9,7,7,0,0
12,7,1,Male,22,22,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,1,Law,Seemed like a fun night out,Several times a week,Several times a week,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,0.21,15,15,25,20,15,10,60,0,0,40,0,0,9,9,9,10,9,7,8,1,0
12,8,1,Male,22,25,European/Caucasian-American,European/Caucasian-American,1,1,1,Law,Seemed like a fun night out,Several times a week,Several times a week,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,-0.11,9.09,18.18,27.27,18.18,18.18,9.09,60,0,0,40,0,0,9,9,9,10,9,7,9,1,1
12,9,1,Male,22,26,European/Caucasian-American,Other,0,1,1,Law,Seemed like a fun night out,Several times a week,Several times a week,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,0.03,20,10,20,30,10,10,60,0,0,40,0,0,9,9,9,10,9,7,8,1,1
12,10,1,Male,22,26,European/Caucasian-American,European/Caucasian-American,1,1,1,Law,Seemed like a fun night out,Several times a week,Several times a week,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,0.65,15,15,15,40,10,5,60,0,0,40,0,0,9,9,9,10,9,7,1,0,0
13,1,1,Male,22,21,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,3,5,Law,To meet new people,Almost never,Several times a week,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.16,15,20,20,15,15,15,19,18,19,18,14,12,4,7,8,8,3,3,10,1,1
13,2,1,Male,22,24,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3,5,Law,To meet new people,Almost never,Several times a week,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.1,45,5,25,20,0,5,19,18,19,18,14,12,4,7,8,8,3,3,10,1,0
13,3,1,Male,22,25,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3,5,Law,To meet new people,Almost never,Several times a week,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.09,35,10,35,10,10,0,19,18,19,18,14,12,4,7,8,8,3,3,10,1,0
13,4,1,Male,22,23,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3,5,Law,To meet new people,Almost never,Several times a week,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.05,20,20,20,20,10,10,19,18,19,18,14,12,4,7,8,8,3,3,10,1,0
13,5,1,Male,22,21,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3,5,Law,To meet new people,Almost never,Several times a week,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,-0.17,20,5,25,25,10,15,19,18,19,18,14,12,4,7,8,8,3,3,10,1,0
13,6,1,Male,22,23,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,3,5,Law,To meet new people,Almost never,Several times a week,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,-0.51,10,25,20,25,5,15,19,18,19,18,14,12,4,7,8,8,3,3,10,1,0
13,7,1,Male,22,22,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,3,5,Law,To meet new people,Almost never,Several times a week,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.52,15,15,25,20,15,10,19,18,19,18,14,12,4,7,8,8,3,3,10,1,0
13,8,1,Male,22,25,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3,5,Law,To meet new people,Almost never,Several times a week,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.42,9.09,18.18,27.27,18.18,18.18,9.09,19,18,19,18,14,12,4,7,8,8,3,3,10,1,1
13,9,1,Male,22,26,Asian/Pacific Islander/Asian-American,Other,0,3,5,Law,To meet new people,Almost never,Several times a week,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.68,20,10,20,30,10,10,19,18,19,18,14,12,4,7,8,8,3,3,10,1,1
13,10,1,Male,22,26,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3,5,Law,To meet new people,Almost never,Several times a week,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,-0.15,15,15,15,40,10,5,19,18,19,18,14,12,4,7,8,8,3,3,10,1,1
14,1,1,Male,23,21,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,1,Law,To meet new people,Twice a month,Several times a week,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,0.61,15,20,20,15,15,15,30,5,15,40,5,5,9,9,9,9,9,8,7,1,1
14,2,1,Male,23,24,European/Caucasian-American,European/Caucasian-American,1,1,1,Law,To meet new people,Twice a month,Several times a week,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,-0.21,45,5,25,20,0,5,30,5,15,40,5,5,9,9,9,9,9,8,9,1,1
14,3,1,Male,23,25,European/Caucasian-American,European/Caucasian-American,1,1,1,Law,To meet new people,Twice a month,Several times a week,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,-0.04,35,10,35,10,10,0,30,5,15,40,5,5,9,9,9,9,9,8,7,1,0
14,4,1,Male,23,23,European/Caucasian-American,European/Caucasian-American,1,1,1,Law,To meet new people,Twice a month,Several times a week,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,-0.18,20,20,20,20,10,10,30,5,15,40,5,5,9,9,9,9,9,8,8,1,1
14,5,1,Male,23,21,European/Caucasian-American,European/Caucasian-American,1,1,1,Law,To meet new people,Twice a month,Several times a week,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,0.08,20,5,25,25,10,15,30,5,15,40,5,5,9,9,9,9,9,8,7,1,1
14,6,1,Male,23,23,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,1,Law,To meet new people,Twice a month,Several times a week,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,0.12,10,25,20,25,5,15,30,5,15,40,5,5,9,9,9,9,9,8,7,1,1
14,7,1,Male,23,22,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,1,Law,To meet new people,Twice a month,Several times a week,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,-0.46,15,15,25,20,15,10,30,5,15,40,5,5,9,9,9,9,9,8,8,1,1
14,8,1,Male,23,25,European/Caucasian-American,European/Caucasian-American,1,1,1,Law,To meet new people,Twice a month,Several times a week,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,-0.4,9.09,18.18,27.27,18.18,18.18,9.09,30,5,15,40,5,5,9,9,9,9,9,8,8,1,1
14,9,1,Male,23,26,European/Caucasian-American,Other,0,1,1,Law,To meet new people,Twice a month,Several times a week,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,-0.26,20,10,20,30,10,10,30,5,15,40,5,5,9,9,9,9,9,8,7,1,1
14,10,1,Male,23,26,European/Caucasian-American,European/Caucasian-American,1,1,1,Law,To meet new people,Twice a month,Several times a week,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,0.17,15,15,15,40,10,5,30,5,15,40,5,5,9,9,9,9,9,8,7,1,0
15,1,1,Male,24,21,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,0,3,1,Law,Seemed like a fun night out,Twice a month,Several times a week,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,0.21,15,20,20,15,15,15,30,10,20,10,10,20,7,7,7,9,9,5,8,1,1
15,2,1,Male,24,24,Latino/Hispanic American,European/Caucasian-American,0,3,1,Law,Seemed like a fun night out,Twice a month,Several times a week,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,0.32,45,5,25,20,0,5,30,10,20,10,10,20,7,7,7,9,9,5,10,1,0
15,3,1,Male,24,25,Latino/Hispanic American,European/Caucasian-American,0,3,1,Law,Seemed like a fun night out,Twice a month,Several times a week,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,-0.14,35,10,35,10,10,0,30,10,20,10,10,20,7,7,7,9,9,5,6,1,0
15,4,1,Male,24,23,Latino/Hispanic American,European/Caucasian-American,0,3,1,Law,Seemed like a fun night out,Twice a month,Several times a week,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,0.21,20,20,20,20,10,10,30,10,20,10,10,20,7,7,7,9,9,5,9,1,0
15,5,1,Male,24,21,Latino/Hispanic American,European/Caucasian-American,0,3,1,Law,Seemed like a fun night out,Twice a month,Several times a week,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,-0.16,20,5,25,25,10,15,30,10,20,10,10,20,7,7,7,9,9,5,5,0,0
15,6,1,Male,24,23,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,0,3,1,Law,Seemed like a fun night out,Twice a month,Several times a week,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,0.35,10,25,20,25,5,15,30,10,20,10,10,20,7,7,7,9,9,5,9,1,0
15,7,1,Male,24,22,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,0,3,1,Law,Seemed like a fun night out,Twice a month,Several times a week,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,-0.27,15,15,25,20,15,10,30,10,20,10,10,20,7,7,7,9,9,5,8,1,0
15,8,1,Male,24,25,Latino/Hispanic American,European/Caucasian-American,0,3,1,Law,Seemed like a fun night out,Twice a month,Several times a week,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,-0.23,9.09,18.18,27.27,18.18,18.18,9.09,30,10,20,10,10,20,7,7,7,9,9,5,9,1,1
15,9,1,Male,24,26,Latino/Hispanic American,Other,0,3,1,Law,Seemed like a fun night out,Twice a month,Several times a week,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,-0.01,20,10,20,30,10,10,30,10,20,10,10,20,7,7,7,9,9,5,7,1,1
15,10,1,Male,24,26,Latino/Hispanic American,European/Caucasian-American,0,3,1,Law,Seemed like a fun night out,Twice a month,Several times a week,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,0.24,15,15,15,40,10,5,30,10,20,10,10,20,7,7,7,9,9,5,6,1,0
16,1,1,Male,25,21,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,9,2,Business,Seemed like a fun night out,Once a month,Several times a week,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.25,15,20,20,15,15,15,50,0,30,10,0,10,6,6,8,8,6,7,7,1,0
16,2,1,Male,25,24,European/Caucasian-American,European/Caucasian-American,1,9,2,Business,Seemed like a fun night out,Once a month,Several times a week,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.73,45,5,25,20,0,5,50,0,30,10,0,10,6,6,8,8,6,7,7,1,0
16,3,1,Male,25,25,European/Caucasian-American,European/Caucasian-American,1,9,2,Business,Seemed like a fun night out,Once a month,Several times a week,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,-0.3,35,10,35,10,10,0,50,0,30,10,0,10,6,6,8,8,6,7,6,1,0
16,4,1,Male,25,23,European/Caucasian-American,European/Caucasian-American,1,9,2,Business,Seemed like a fun night out,Once a month,Several times a week,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.37,20,20,20,20,10,10,50,0,30,10,0,10,6,6,8,8,6,7,6,1,0
16,5,1,Male,25,21,European/Caucasian-American,European/Caucasian-American,1,9,2,Business,Seemed like a fun night out,Once a month,Several times a week,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.06,20,5,25,25,10,15,50,0,30,10,0,10,6,6,8,8,6,7,6,0,0
16,6,1,Male,25,23,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,9,2,Business,Seemed like a fun night out,Once a month,Several times a week,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.19,10,25,20,25,5,15,50,0,30,10,0,10,6,6,8,8,6,7,6,1,0
16,7,1,Male,25,22,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,9,2,Business,Seemed like a fun night out,Once a month,Several times a week,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.59,15,15,25,20,15,10,50,0,30,10,0,10,6,6,8,8,6,7,7,1,0
16,8,1,Male,25,25,European/Caucasian-American,European/Caucasian-American,1,9,2,Business,Seemed like a fun night out,Once a month,Several times a week,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.28,9.09,18.18,27.27,18.18,18.18,9.09,50,0,30,10,0,10,6,6,8,8,6,7,7,1,1
16,9,1,Male,25,26,European/Caucasian-American,Other,0,9,2,Business,Seemed like a fun night out,Once a month,Several times a week,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.42,20,10,20,30,10,10,50,0,30,10,0,10,6,6,8,8,6,7,6,1,1
16,10,1,Male,25,26,European/Caucasian-American,European/Caucasian-American,1,9,2,Business,Seemed like a fun night out,Once a month,Several times a week,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.15,15,15,15,40,10,5,50,0,30,10,0,10,6,6,8,8,6,7,6,0,0
17,1,1,Male,30,21,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,1,Political Science,To get a date,Once a week,Twice a week,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.34,15,20,20,15,15,15,35,15,25,10,5,10,7,7,6,8,4,4,2,0,0
17,2,1,Male,30,24,European/Caucasian-American,European/Caucasian-American,1,1,1,Political Science,To get a date,Once a week,Twice a week,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.6,45,5,25,20,0,5,35,15,25,10,5,10,7,7,6,8,4,4,4,0,0
17,3,1,Male,30,25,European/Caucasian-American,European/Caucasian-American,1,1,1,Political Science,To get a date,Once a week,Twice a week,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,-0.26,35,10,35,10,10,0,35,15,25,10,5,10,7,7,6,8,4,4,2,0,0
17,4,1,Male,30,23,European/Caucasian-American,European/Caucasian-American,1,1,1,Political Science,To get a date,Once a week,Twice a week,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.35,20,20,20,20,10,10,35,15,25,10,5,10,7,7,6,8,4,4,6,1,0
17,5,1,Male,30,21,European/Caucasian-American,European/Caucasian-American,1,1,1,Political Science,To get a date,Once a week,Twice a week,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,-0.05,20,5,25,25,10,15,35,15,25,10,5,10,7,7,6,8,4,4,3,0,0
17,6,1,Male,30,23,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,1,Political Science,To get a date,Once a week,Twice a week,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.47,10,25,20,25,5,15,35,15,25,10,5,10,7,7,6,8,4,4,3,0,0
17,7,1,Male,30,22,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,1,Political Science,To get a date,Once a week,Twice a week,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.31,15,15,25,20,15,10,35,15,25,10,5,10,7,7,6,8,4,4,5,0,0
17,8,1,Male,30,25,European/Caucasian-American,European/Caucasian-American,1,1,1,Political Science,To get a date,Once a week,Twice a week,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.05,9.09,18.18,27.27,18.18,18.18,9.09,35,15,25,10,5,10,7,7,6,8,4,4,4,0,0
17,9,1,Male,30,26,European/Caucasian-American,Other,0,1,1,Political Science,To get a date,Once a week,Twice a week,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.21,20,10,20,30,10,10,35,15,25,10,5,10,7,7,6,8,4,4,8,1,1
17,10,1,Male,30,26,European/Caucasian-American,European/Caucasian-American,1,1,1,Political Science,To get a date,Once a week,Twice a week,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.41,15,15,15,40,10,5,35,15,25,10,5,10,7,7,6,8,4,4,3,0,0
18,1,1,Male,27,21,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,8,8,Business,Seemed like a fun night out,Several times a year,Several times a week,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.5,15,20,20,15,15,15,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,5,7,0,0
18,2,1,Male,27,24,European/Caucasian-American,European/Caucasian-American,1,8,8,Business,Seemed like a fun night out,Several times a year,Several times a week,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.07,45,5,25,20,0,5,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,5,7,1,0
18,3,1,Male,27,25,European/Caucasian-American,European/Caucasian-American,1,8,8,Business,Seemed like a fun night out,Several times a year,Several times a week,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.29,35,10,35,10,10,0,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,5,5,0,0
18,4,1,Male,27,23,European/Caucasian-American,European/Caucasian-American,1,8,8,Business,Seemed like a fun night out,Several times a year,Several times a week,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.15,20,20,20,20,10,10,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,5,7,0,0
18,5,1,Male,27,21,European/Caucasian-American,European/Caucasian-American,1,8,8,Business,Seemed like a fun night out,Several times a year,Several times a week,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.07,20,5,25,25,10,15,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,5,6,0,0
18,6,1,Male,27,23,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,8,8,Business,Seemed like a fun night out,Several times a year,Several times a week,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.03,10,25,20,25,5,15,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,5,7,0,0
18,7,1,Male,27,22,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,8,8,Business,Seemed like a fun night out,Several times a year,Several times a week,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.08,15,15,25,20,15,10,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,5,7,1,0
18,8,1,Male,27,25,European/Caucasian-American,European/Caucasian-American,1,8,8,Business,Seemed like a fun night out,Several times a year,Several times a week,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.17,9.09,18.18,27.27,18.18,18.18,9.09,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,5,7,1,1
18,9,1,Male,27,26,European/Caucasian-American,Other,0,8,8,Business,Seemed like a fun night out,Several times a year,Several times a week,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.1,20,10,20,30,10,10,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,5,7,0,0
18,10,1,Male,27,26,European/Caucasian-American,European/Caucasian-American,1,8,8,Business,Seemed like a fun night out,Several times a year,Several times a week,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.07,15,15,15,40,10,5,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,5,7,0,0
19,1,1,Male,28,21,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,1,Money,Looking for a serious relationship,Several times a week,Several times a week,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,0.28,15,20,20,15,15,15,50,0,25,10,0,15,10,6,10,10,10,10,6.5,1,1
